Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,goal_time_h,goal_time_a ,finished,red_cards_h,red_cards_a,BbAv>2.5,PSCH,PSCD,PSCA
E0,11/02/2018,Huddersfield,Bournemouth,4,1,"7,27,66,94",14,95,,,2.27,3.14,3.39,2.45
E0,11/02/2018,Newcastle,Man United,1,0,65,,94,,,2,6.35,4.15,1.61
E0,11/02/2018,Southampton,Liverpool,0,2,,"6,42",94,,,1.69,5.18,4.05,1.72
E0,12/02/2018,Chelsea,West Brom,3,0,"25,63,71",,92,,,1.73,1.33,5.3,12
E0,24/02/2018,Bournemouth,Newcastle,2,2,"80,89","17,46",95,,,1.96,2,3.58,4.15
E0,24/02/2018,Brighton,Swansea,4,1,"18,69,73,90",85,93,,,2.58,2.01,3.31,4.53
E0,24/02/2018,Burnley,Southampton,1,1,67,90,93,,,2.55,3.49,3.12,2.42
E0,24/02/2018,Leicester,Stoke,1,1,70,43,94,,,1.89,1.7,3.95,5.55
E0,24/02/2018,Liverpool,West Ham,4,1,"29,51,57,77",59,93,,,1.43,1.24,7,14
E0,24/02/2018,Watford,Everton,1,0,79,,93,,,2.05,2.47,3.24,3.26
E0,24/02/2018,West Brom,Huddersfield,1,2,64,"48,56",94,,,2.49,1.88,3.44,5.01
E0,25/02/2018,Crystal Palace,Tottenham,0,1,,88,94,,,1.73,9.5,5.6,1.36
E0,25/02/2018,Man United,Chelsea,2,1,"39,75",32,95,,,2.09,2.39,3.24,3.41
E0,01/03/2018,Arsenal,Man City,0,3,,"15,28,33",92,,,1.49,4.75,4.33,1.72
E0,03/03/2018,Burnley,Everton,2,1,"56,8",20,93,,,2.6,2.62,2.97,3.3
E0,03/03/2018,Leicester,Bournemouth,1,1,96,35,97,,,1.76,1.9,3.6,4.62
E0,03/03/2018,Liverpool,Newcastle,2,0,"40,55",,94,,,1.41,1.2,7.8,16
E0,03/03/2018,Southampton,Stoke,0,0,,,92,,,2,1.72,3.82,5.61
E0,03/03/2018,Swansea,West Ham,4,1,"8,32,48,63",79,93,,,2.28,2.62,3.09,3.17
E0,03/03/2018,Tottenham,Huddersfield,2,0,"27,54",,93,,,1.57,1.17,7.75,24.5
E0,03/03/2018,Watford,West Brom,1,0,77,,96,,,2.18,2.41,3.18,3.43
E0,04/03/2018,Brighton,Arsenal,2,1,"7,26",43,97,,,1.78,4.25,3.7,1.94
E0,04/03/2018,Man City,Chelsea,1,0,46,,94,,,1.69,1.51,4.85,6.5
E0,05/03/2018,Crystal Palace,Man United,2,3,"11,48","55,76,91",93,,,1.99,7.85,4.7,1.47
E0,10/03/2018,Chelsea,Crystal Palace,2,1,"25,32",90,93,,,1.7,1.29,5.85,13
E0,10/03/2018,Everton,Brighton,2,0,"60,76",,94,,80,2.32,2.25,3.32,3.64
E0,10/03/2018,Huddersfield,Swansea,0,0,,,94,,11,2.52,2.57,3.04,3.31
E0,10/03/2018,Man United,Liverpool,2,1,"14,24",66,96,,,1.91,3.2,3.26,2.49
E0,10/03/2018,Newcastle,Southampton,3,0,"2,29,57",,93,,,2.27,2.63,3.2,3.05
E0,10/03/2018,West Brom,Leicester,1,4,8,"21,62,76,92",94,,,2.2,3.39,3.44,2.3
E0,10/03/2018,West Ham,Burnley,0,3,,"66,70,81",92,,,2.46,2.25,3.16,3.85
E0,11/03/2018,Arsenal,Watford,3,0,"8,59,77",,93,,,1.51,1.52,4.55,7
E0,11/03/2018,Bournemouth,Tottenham,1,4,7,"35,62,87,91",95,,,1.61,7.75,5,1.44
E0,12/03/2018,Stoke,Man City,0,2,,"10,5",95,,,1.49,13.75,6.95,1.24
E0,17/03/2018,Bournemouth,West Brom,2,1,"77,89",49,97,,,1.95,1.8,3.84,4.9
E0,17/03/2018,Huddersfield,Crystal Palace,0,2,,"23,68",94,,,2.32,2.79,3.18,2.88
E0,17/03/2018,Liverpool,Watford,5,0,"4,43,49,77,85",,92,,,1.41,1.17,9,18.45
E0,17/03/2018,Stoke,Everton,1,2,77,"69,84",94,30,,2.16,2.78,3.31,2.78
E0,31/03/2018,Brighton,Leicester,0,2,,"83,95",96,,87,2.26,2.7,3.34,2.85
E0,31/03/2018,Crystal Palace,Liverpool,1,2,13,"49,84",94,,,1.57,7,4.7,1.51
E0,31/03/2018,Everton,Man City,1,3,63,"4,12,37",93,,,1.62,10.55,5.63,1.34
E0,31/03/2018,Man United,Swansea,2,0,"5,2",,92,,,1.77,1.23,6.95,16
E0,31/03/2018,Newcastle,Huddersfield,1,0,80,,95,,,2.23,1.78,3.63,5.45
E0,31/03/2018,Watford,Bournemouth,2,2,"13,49","43,91",94,,,1.83,2.22,3.48,3.53
E0,31/03/2018,West Brom,Burnley,1,2,83,"22,73",96,,,2.6,2.62,3.1,3.16
E0,31/03/2018,West Ham,Southampton,3,0,"13,17,45",,93,,,2.18,2.91,3.26,2.71
E0,01/04/2018,Arsenal,Stoke,3,0,"75,86,89",,94,,,1.48,1.31,6.05,11
E0,01/04/2018,Chelsea,Tottenham,1,3,30,"46,62,66",94,,,2.01,2.3,3.43,3.4
E0,07/04/2018,Bournemouth,Crystal Palace,2,2,"65,89","47,75",94,,,1.83,2.67,3.54,2.76
E0,07/04/2018,Brighton,Huddersfield,1,1,29,32,94,74,,2.4,1.76,3.7,5.46
E0,07/04/2018,Everton,Liverpool,0,0,,,93,,,1.84,3.78,3.39,2.17
E0,07/04/2018,Leicester,Newcastle,1,2,83,"18,75",94,,,2.04,1.86,3.58,4.89
E0,07/04/2018,Man City,Man United,2,3,"25,31","53,55,69",96,,,1.84,1.86,3.72,4.66
E0,07/04/2018,Stoke,Tottenham,1,2,57,"52,63",97,,,1.63,11.3,6.15,1.3
E0,07/04/2018,Watford,Burnley,1,2,61,"70,73",96,,,2.36,2.33,3.23,3.55
E0,07/04/2018,West Brom,Swansea,1,1,54,75,94,,,2.35,2.53,3.15,3.25
E0,08/04/2018,Arsenal,Southampton,3,2,"28,38,81","17,73",96,92,91,1.64,1.79,3.82,4.97
E0,08/04/2018,Chelsea,West Ham,1,1,36,73,95,,,1.58,1.31,5.85,11.4
E0,14/04/2018,Burnley,Leicester,2,1,"6,9",72,94,,,2.35,2.63,3.2,3.05
E0,14/04/2018,Crystal Palace,Brighton,3,2,"5,14,24","18,34",94,,,2.28,1.89,3.51,4.82
E0,14/04/2018,Huddersfield,Watford,1,0,91,,93,,,2.26,2.57,3.18,3.15
E0,14/04/2018,Liverpool,Bournemouth,3,0,"7,69,90",,93,,,1.38,1.24,7.3,13.5
E0,14/04/2018,Southampton,Chelsea,2,3,"21,6","70,75,78",95,,,2,4.81,3.85,1.81
E0,14/04/2018,Swansea,Everton,1,1,71,43,93,,,2.34,2.77,3.17,2.9
E0,14/04/2018,Tottenham,Man City,1,3,42,"22,25,72",94,,,1.67,2.8,3.66,2.56
E0,15/04/2018,Man United,West Brom,0,1,,73,94,,,1.66,1.2,7.4,18
E0,15/04/2018,Newcastle,Arsenal,2,1,"29,68",14,93,,,1.7,2.9,3.55,2.54
E0,16/04/2018,West Ham,Stoke,1,1,90,79,94,,,2.06,2.01,3.51,4.2
E0,17/04/2018,Brighton,Tottenham,1,1,50,48,93,,,1.74,6.59,4.35,1.56
E0,18/04/2018,Bournemouth,Man United,0,2,,"28,7",94,,,1.74,4.65,3.85,1.83
E0,19/04/2018,Burnley,Chelsea,1,2,64,"20,69",94,,,2.15,4.58,3.59,1.91
E0,19/04/2018,Leicester,Southampton,0,0,,,93,,,1.92,2.42,3.45,3.15
E0,21/04/2018,Watford,Crystal Palace,0,0,,,93,,,1.97,3.1,3.35,2.5
E0,21/04/2018,West Brom,Liverpool,2,2,"79,88","4,72",94,,,1.81,6.55,4.13,1.6
E0,22/04/2018,Arsenal,West Ham,4,1,"51,82,85,89",64,94,,,1.5,1.53,4.55,6.88
E0,22/04/2018,Man City,Swansea,5,0,"12,16,54,64,88",,92,,,1.4,1.13,10.25,19.5
E0,22/04/2018,Stoke,Burnley,1,1,11,62,94,,,2.41,2.22,3.46,3.56
E0,23/04/2018,Everton,Newcastle,1,0,51,,96,,,2.23,2.18,3.35,3.8
E0,28/04/2018,Burnley,Brighton,0,0,,,95,,,2.45,2.32,3.18,3.63
E0,28/04/2018,Crystal Palace,Leicester,5,0,"17,38,81,84,90",,92,,56,1.85,2.1,3.53,3.83
E0,28/04/2018,Huddersfield,Everton,0,2,,"39,77",94,,,2.52,2.77,3.06,3.01
E0,28/04/2018,Liverpool,Stoke,0,0,,,96,,,1.51,1.29,6,11.5
E0,28/04/2018,Newcastle,West Brom,0,1,,29,94,,,2.15,1.97,3.38,4.61
E0,28/04/2018,Southampton,Bournemouth,2,1,"25,54",46,95,,,1.73,1.68,4.16,5.34
E0,28/04/2018,Swansea,Chelsea,0,1,,4,94,,,1.93,7.8,4.85,1.44
E0,29/04/2018,Man United,Arsenal,2,1,"16,91",51,94,,,1.64,1.41,5.3,7.9
E0,29/04/2018,West Ham,Man City,1,4,42,"13,27,53,64",93,,,1.51,10,5.7,1.33
E0,30/04/2018,Tottenham,Watford,2,0,"16,48",,96,,,1.43,1.17,8.7,17.5
E0,04/05/2018,Brighton,Man United,1,0,57,,94,,,1.97,5.2,3.43,1.86
E0,05/05/2018,Bournemouth,Swansea,1,0,37,,95,,,1.86,2.01,3.66,4
E0,05/05/2018,Everton,Southampton,1,1,95,56,96,,85,2.15,2.84,3.34,2.71
E0,05/05/2018,Leicester,West Ham,0,2,,"34,64",95,,,1.89,2.21,3.56,3.48
E0,05/05/2018,Stoke,Crystal Palace,1,2,43,"68,86",95,,,1.9,2.58,3.51,2.87
E0,05/05/2018,Watford,Newcastle,2,1,"2,28",55,94,,,2.07,2.18,3.33,3.82
E0,05/05/2018,West Brom,Tottenham,1,0,91,,96,,,1.7,7.95,4.55,1.47
E0,06/05/2018,Arsenal,Burnley,5,0,"14,45,54,64,75",,91,,,1.7,1.47,4.79,7.45
E0,06/05/2018,Chelsea,Liverpool,1,0,32,,95,,,1.71,2.24,3.61,3.37
E0,06/05/2018,Man City,Huddersfield,0,0,,,94,,,1.32,1.08,14.4,26
E0,08/05/2018,Swansea,Southampton,0,1,,72,96,,,2.3,3.34,3.19,2.45
E0,09/05/2018,Chelsea,Huddersfield,1,1,62,50,96,,,1.56,1.25,6,15.25
E0,09/05/2018,Leicester,Arsenal,3,1,"14,76,90",53,95,,15,1.54,3.89,3.91,1.97
E0,09/05/2018,Man City,Brighton,3,1,"16,34,72",20,93,,,1.36,1.2,7.6,15.25
E0,09/05/2018,Tottenham,Newcastle,1,0,50,,95,,,1.39,1.22,6.95,14.2
E0,10/05/2018,West Ham,Man United,0,0,,,94,,,1.81,4.61,3.84,1.84
E0,13/05/2018,Burnley,Bournemouth,1,2,39,"74,92",95,,,1.86,2.35,3.52,3.16
E0,13/05/2018,Crystal Palace,West Brom,2,0,"70,78",,91,,,1.75,1.79,3.85,4.82
E0,13/05/2018,Huddersfield,Arsenal,0,1,,38,93,,,1.5,5.7,4.74,1.56
E0,13/05/2018,Liverpool,Brighton,4,0,"26,40,53,85",,92,,,1.41,1.22,7.12,14.03
E0,13/05/2018,Man United,Watford,1,0,34,,93,,,1.56,1.53,4.27,7.11
E0,13/05/2018,Newcastle,Chelsea,3,0,"23,59,63",,92,,,1.8,4.85,3.72,1.8
E0,13/05/2018,Southampton,Man City,0,1,,93,94,,,1.52,6.32,4.78,1.51
E0,13/05/2018,Swansea,Stoke,1,2,14,"31,41",91,,,1.76,2.08,3.56,3.82
E0,13/05/2018,Tottenham,Leicester,5,4,"7,49,53,60,76","4,16,47,73",96,,,1.41,1.38,5.5,8.15
E0,13/05/2018,West Ham,Everton,3,1,"39,63,82",74,92,,,1.84,2.35,3.4,3.28
